avibase_id,AM,AMR,E,IO,MM,N,NR,OM,PM,PMR,RS,SO,VIO,VM,VN,VO,VP,VSO,VSA,ES
avibase-1FDDABDB,,,,,,,,,,,,,,,,,,,,TRUE
avibase-ADDB3611,,,,,,,,,,,,,,,,,,,,TRUE
avibase-7FED5700,,,,,,,,,,,,,,,,,,,
avibase-2F2CB724,,,,,,,,,,,,,,,,,,,
avibase-FA2F9125,,TRUE,,,,,,,TRUE,,,,,,,,,,
avibase-B0DD1318,,,,,,,,,,,,,,,,,,,
avibase-46847C50,,,,,,,,,,,,,,,,,,,
avibase-28CACA8F,,,,,,,,,,,,,,,,,,,
avibase-76FAC9A5,,,,,,,,,,,,,,,,,,,
avibase-68A80086,,,,,,,,,,,,,,,,,,,
avibase-D1FFB474,,,,,,,,,,,,,,,,,,,
avibase-948ED65C,,,,,,,,,,,,,,,,,,,
avibase-4192DE77,,,,,,,,,,,,,,,,,,,
avibase-1FDA0172,,,,,,,,,,,,,,,,,,,
avibase-6D72B23C,,,,,,,,,,,,,,,,,,,
avibase-0CCD664D,,,,,,,,,,,,,,,,,,,
avibase-3BCD9CB0,,,,,,,,,,,,,,,,,,,
avibase-427D7FD6,,,,,,,,,,,,,,,,,,,
avibase-DE36D3BD,,,,,,,,,,,,,,,,,,,
avibase-AF75AC32,,,,,,,,,,,,,,,,,,,
avibase-5350D0E8,,,,,,TRUE,,,,,,,,,,,,,
avibase-02428AC1,,,,,,,,,,,,,,,,,,,
avibase-3A4D2B44,,,,,,,,,,,,,,,,,,,
avibase-4F01F416,TRUE,,,,TRUE,,,,,,,,,,,,,,
avibase-BB456342,,,,,,,,,,,,,,,,,,,
avibase-2624054E,,TRUE,,,,,,,,,,,,,,,,,
avibase-9E9B6EF9,,TRUE,,,,,,,,,,,,,,,,,
avibase-E7C7EE3A,,,,,,,,,,,,,,,,,,,
avibase-7451A628,,,,,,,,,TRUE,,,,,,,,,,
avibase-38507A80,,,,,,,,,,,,,,,,,,,
avibase-AFA39D5A,,,,,,,,,,,,,,,,,,,
avibase-30238523,,,,,,,,,,,,,,,,,,,
avibase-72CAA64D,,,,,,,,,,,,,,,,,,,
avibase-A90C512F,,,,,,,,,,,,,,,,,,,
avibase-C0A68CA0,,,,,,,,,,,,,,,,,,,
avibase-910E6D86,,,,,,,,,,,,,,,,,,,
avibase-D0C68FE0,,,,,,,,,,,,,,,,,,,
avibase-B85B93BB,,,,,,,,,,,,,,,,,,,
avibase-03C4A0C9,TRUE,,,,,,,,,,,,,,,,,,
avibase-2125426A,TRUE,,,,,,,,,,,,,,,,,,
avibase-B34CB92A,,,,,,,,,,,,,,,,,,,TRUE
avibase-66AA3934,,,,,,,,,TRUE,,,,,,,,,,
avibase-AC89B8FF,,TRUE,,,,,,,,,,,,,,,,,
avibase-6EE45113,,,,,,,,,TRUE,,,,,,,,,,
avibase-C0998BB9,,TRUE,,,,,,,,,,,,,,,,,
avibase-7149F93D,,,,,,,,,,,,,,,,,,,
avibase-F9F5CAB0,,,,,,,,,,,,,,,,,,,
avibase-A376DE65,,,,,,,,,,,,,,,,,,,
avibase-F51C1C4A,,,,,,,,,,,,,,,,,,,
avibase-8205077F,,,,,,,,,,,,,,,,,,,
avibase-0D8BDD35,,,,,,,,,,,,,,,,,,,
avibase-1F360691,TRUE,,,,,,,,,,,,,,,,,,
avibase-47E71671,,TRUE,,,,,,,,,,,,,,,,,
avibase-AB51824B,,,,,,,,,,,,,,,,,,,
avibase-C5D3CB2A,,,,,,,,,,,,,,,,,,,
avibase-178B6892,,TRUE,,,,,,,,,,,,,,,,,
avibase-80BC978E,,,,,,,,,,,,,,,,,,,
avibase-570C1121,,,,,,,,,,,,,,,,,,,
avibase-1953C1D6,,,,,,,,,,,,,,,,,,,
avibase-4568986F,,,,,,,,,,,,,,,,,,,
avibase-56790B57,,,,,,,,,,,,,,,,,,,
avibase-6C81D39B,,,,,,,,,,,,,,,,,,,
avibase-95054CA5,,,,,,,,,,,,,,,,,,,
avibase-5238FF10,,,,,,,,,,,,,,,,,,,
avibase-7BEB0003,,,,,,,,,,,,,,,,,,,
avibase-7749C92B,,,,,,,,,,,,,,,,,,,
avibase-E01F4BD7,,,,,,,,,,,,,,,,,,,
avibase-2F467821,,,,,,,,,,,,,,,,,,,
avibase-915DABE2,,,,,,,,,,,,,,,,,,,
avibase-3E3AFB25,,,,,,,,,,,,,,,,,,,
avibase-F1CCA0AA,,,,,,,,,,,,,,,,,,,
avibase-F03BE6C3,,,,,,,,,,,,,,,,,,,
avibase-724266B4,,,,,,,,,,,,,,,,,,,
avibase-439FE608,,,,,,,,,,,,,,,,,,,
avibase-BCA0F974,,,,,,,,,,,,,,,,,,,,TRUE
avibase-0D419595,,,,,,,,,,,,,,,,,,,
avibase-8C50CB2D,,,,,,,,,,,,,,,,,,,
avibase-7884F0D6,,,,,,,,,,,,,,,,,,,
avibase-B20CDCE3,,,,,,,,,,,,,,,,,,,
avibase-8DB3F1A2,,,,,,,,,,,,,,,,,,,
avibase-5B74A911,,,,,,,,,,,,,,,,,,,
avibase-BFF3AA65,,,,,,,,,,,,,,,,,,,
avibase-50F3668C,,,,,,,,,,,,,,,,,,,
avibase-7EF4C99C,,,,,,,,,,,,,,,,,,,
avibase-862749B0,,,,,,,,,,,,,,,,,,,
avibase-93EC5E12,,,,,,,,,,,,,,,,,,,
avibase-B2E6AB9F,,,,,,,,,TRUE,,,,,,,,,,
avibase-01C9752D,,,,,,,,,,,,,,,,,,,
avibase-02E56D98,,,,,,,,,,,,,,,,,,,
avibase-D0A5FADB,,,,,,,,,,,,,,,,,,,,TRUE
avibase-BD7C4F70,,,,,,,,,,,,,,,,,,,
avibase-70170649,,,,,,,,,,,,,,,,,,,
avibase-C5585051,,,,,,,,,,,,,,,,,,,
avibase-CD2F7C98,,,,,,,,,,,,,,,,,,,
avibase-BA63C545,,,,,,,,,,,,,,,,,,,
avibase-2700C97D,,,,,,,,,,,,,,,,,,,
avibase-77D82F60,,,,,,,,,,,,,,,,,,,
avibase-9FF4EDB5,,,,,,,,,,,,,,,,,,,
avibase-E5DF48FC,,,,,,,,,,,,,,,,,,,
avibase-902E9F69,,,,,,,,,,,,,,,,,,,
avibase-739A97EE,,,,,,,,,,,,,,,,,,,
avibase-0A241B83,,,,,,,,,,,,,,,,,,,
avibase-3B52D2B8,,,,,,,,,,,,,,,,,,,
avibase-BECA271F,,,,,,,,,TRUE,,,,,,,,,,
avibase-D2CAA18B,,,,,,,,,,,,,,,,,,,
avibase-2E4DAA13,,,,,,,,,,,,,,,,,,,
avibase-2DAB45B8,,,,,,,,,TRUE,,,,,,,,,,
avibase-997A9437,,,,,,,,,TRUE,,,,,,,,,,
avibase-E6137E65,,,,,,,,,TRUE,,,,,,,,,,
avibase-3F2BA4F7,,,,,,,,,,,,,,,,,,,
avibase-CA34C05A,,,,,,,,,,,,,,,,,,,
avibase-9EA1F12D,,,,,,,,,TRUE,,,,,,,,,,
avibase-BD34FDFD,,,,,,,,,TRUE,,,,,,,,,,
avibase-F56A73BF,,,,,,,,,,,,,,,,,,,
avibase-E91E287A,,,,,,,,,TRUE,,,,,,,,,,
avibase-6A64EFCB,,,,,,,,,,,,,,,,,,,
avibase-9A4AA945,,,,,,,,,,,,,,,,,,,
avibase-47E58408,,,,,,,,,TRUE,,,,,,,,,,
avibase-3D3808E3,,,,,,,,,,,,,,,,,,,
avibase-A9F51494,,,,,,,,,TRUE,,,,,,,,,,
avibase-A20878F0,,,,,,,,,,,,,,,,,,,
avibase-83D329B5,,,,,,,,,,,,,,,,,,,
avibase-0ECD9D58,,,,,,,,,,,,,,,,,,,
avibase-4A039821,,,,,,,,,,,,,,,,,,,
avibase-69661C7D,,,,,,,,,,,,,,,,,,,
avibase-6B1CFC3C,,,,,,,,,,,,,,,,,,,
avibase-1E2EC99C,,,,,,,,,,,,,,,,,,,
avibase-9EE216F9,,,,,,,,,,,,,,,,,,,
avibase-373286B2,TRUE,,,,,,,,,,,,,,,,,,
avibase-C7B05F46,,,,,,,,,,,,,,,,,,,
avibase-6E682612,,,,,,,,,,,,,,,,,,,
avibase-F9031A09,,TRUE,,,,,,,,,,,,,,,,,
avibase-95A02709,,,,,,,,,,,,,,,,,,,
avibase-439F76D1,,,,,,,,,,,,,,,,,,,
avibase-37D0D696,,,,,,,,,,,,,,,,,,,
avibase-967545BC,,,,,,,,,,,,,,,,,,,
avibase-7DCA1C1E,,,,,,,,,,,,,,,,,,,
avibase-022798AB,,,,,,,,,,,,,,,,,,,
avibase-4F9D43DE,,,,,,,,,,,,,,,,,,,
avibase-FA7A6D02,,,,,,,,,,,,,,,,,,,,TRUE
avibase-641068BB,,,,,,,,,,,,,,,,,,,
avibase-7DE7F0ED,,,,,,,,,,,,,,,,,,,
avibase-706FEEB4,,,,,,,,,,,,,,,,,,,
avibase-00855728,,,,,,,,,,,,,,,,,,,
avibase-201E1243,,,,,,,,,,,,,,,,,,,
avibase-8B8AC14A,,,,,,,,,,,,,,,,,,,
avibase-ACDC8DEE,,,,,,,,,,,,,,,,,,,
avibase-0BC36521,,,,,,,,,,,,,,,,,,,
avibase-EF5EDE6D,,,,,,,,,,,,,,,,,,,
avibase-F3DCCA8F,,,,,,,,,,,,,,,,,,,
avibase-5CE2F0DC,,,,,,,,,,,,,,,,,,,
avibase-C59DFD44,,,,,,,,,,,,,,,,,,,
avibase-E7DC526A,,,,,,,,,,,,,,,,,,,
avibase-5AF20251,,,,,,,,,,,,,,,,,,,
avibase-EBC3B53B,,,,,,,,,,,,,,,,,,,
avibase-07F940AA,,,,,,,,,,,,,,,,,,,
avibase-0133C47B,,,,,,,,,,,,,,,,,,,
avibase-5E822C9C,,,,,,,,,,,,,,,,,,,
avibase-1E5D636D,,,,,,,,,,,,,,,,,,,
avibase-0868B50D,,,,,,,,,,,,,,,,,,,
avibase-3402C9BB,,,,,,,,,,,,,,,,,,,
avibase-8D562259,,,,,,,,,,,,,,,,,,,
avibase-E15225F1,,,,,,,,,,,,,,,,,,,
avibase-16935B44,,,,,,,,,,,,,,,,,,,
avibase-7DC78D7A,,,,,,,,,,,,,,,,,,,
avibase-3B66D504,,,,,,,,,,,,,,,,,,,
avibase-D91540DE,,,,,,,,,,,,,,,,,,,
avibase-C5C38D98,,,,,,,,,,,,,,,,,,,
avibase-5A58B69A,,,,,,,,,,,,,,,,,,,
avibase-A6DFFC15,,,,,,,,,,,,,,,,,,,
avibase-DF7C8FC5,,,,,,,,,,,,,,,,,,,
avibase-90D0D245,,,,,,,,,,,,,,,,,,,
avibase-5C9DDB02,,,,,,,,,,,,,,,,,,,
avibase-3996ECD0,,TRUE,,,,,,,,,,,,,,,,,
avibase-1F2F7323,,,,,,,,,,,,,,,,,,,
avibase-5B9EA71C,,,,,,,,,,,,,,,,,,,
avibase-E27EEDC5,,,,,,,,,,,,,,,,,,,,TRUE
avibase-18A968DB,,,,,,,,,,,,,,,,,,,
avibase-F1A4B955,,,,,,,,,,,,,,,,,,,
avibase-4321596C,,,,,,,,,,,,,,,,,,,
avibase-418C7CCB,,,,,,,,,,,,,,,,,,,
avibase-BE62734A,,,,,,,,,,,,,,,,,,,
avibase-95A2F6E7,,,,,,,,,,,,,,,,,,,
avibase-D4866EAE,TRUE,,,,,,,,,,,,,,,,,,
avibase-92A772BB,,,,,,,,,TRUE,,,,,,,,,,
avibase-E79026DE,,,,,,,,,,,,,,,,,,,
avibase-84249EE3,,,,,,,,,,,,,,,,,,,
avibase-11FE7313,,,,,,,,,,,,,,,,,,,
avibase-5DEB4565,,,,,,,,,,,,,,,,,,,
avibase-15F017B7,,,,,,,,,,,,,,,,,,,
avibase-0EDEEB49,,,,,,,,,,,,,,,,,,,
avibase-75AAC17B,,TRUE,,,,,,,,,,,,,,,,,
avibase-E44FAD6F,,,,,,,,,,,,,,,,,,,
avibase-56A7F384,,,,,,,,,,,,,,,,,,,
avibase-836EDA33,,,,,,,,,,,,,,,,,,,
avibase-02B6A30C,,,,,,,,,,,,,,,,,,,
avibase-64772F0F,,,,,,,,,,,,,,,,,,,
avibase-F7932185,,,,,,,,,,,,,,,,,,,
avibase-E90CC64A,,,,,,,,,,,,,,,,,TRUE,,
avibase-8852337B,,,,,,,,,TRUE,,,,,,,,,,
avibase-7E70D490,,,,,,,,,TRUE,,,,,,,,,,
avibase-72387112,,,,,,,,,,,,,,,,,,,
avibase-5792867A,,,,,,,,,,,,,,,,,,,
avibase-97166F72,,,,,,,,,TRUE,,,,,,,,,,
avibase-F2CEFD1A,,,,,,,,,TRUE,,,,,,,,,,
avibase-EE7915A2,,,,,,,,,TRUE,,,,,,,,,,
avibase-866D07A0,,,,,,,,,,,,,,,,,,,
avibase-4C35510F,,,,,,,,,,,,,,,,,,,
avibase-562E17AB,,,,,,,,,,,,,,,,,,,
avibase-EA326EA2,,,,,,,,,,,,,,,,,,,
avibase-34D538E1,,,,,,,,,,,,,,,,,,,
avibase-9DBAAB1D,,,,,,,,,,,,,,,,,,,
avibase-32C216E2,,,,,,,,,,,,,,,,,,,
avibase-39868903,,,,,,,,,,,,,,,,,,,
avibase-56209052,,,,,,,,,,,,,,,,,,,
avibase-B01090EF,,,,,,,,,,,,,,,,,,,
avibase-18ED7458,,,,,,,,,,,,,,,,,,,
avibase-0F82D614,,,,,,,,,,,,,,,,,,,
avibase-F840409E,,,,,,,,,,,,,,,,,,,
avibase-6F967270,,,,,,,,,,,,,,,,,,,
avibase-F44BD4BE,,,,,,,,,,,,,,,,,,,
avibase-5C70AA7D,,,,,,,,,,,,,,,,,,,
avibase-C8880D28,,,,,,,,,,,,,,,,,,,
avibase-5C54F8C9,,,,,,,,,,,,,,,,,,,
avibase-610FFD8E,,,,,,,,,,,,,,,,,,,
avibase-92FDBAF0,,,,,,,,,,,,,,,,,,,
avibase-97D7865F,,,,,,,,,,,,,,,,,,,
avibase-2F66131B,,,,,,,,,,,,,,,,,,,
avibase-9164F314,,,,,,,,,,,,,,,,,,,
avibase-A3E077E6,,,,,,,,,,,,,,,,,,,
avibase-99F447AD,,,,,,,,,,,,,,,,,,,
avibase-A990EB0B,,,,,,,,,,,,,,,,,,,
avibase-4E61514C,,,TRUE,,,,,,,,,,,,,,,,
avibase-F22CCF78,TRUE,,,,,,,,,,,,,,,,,,
avibase-8E612CF6,,,,,,,,,,,,,,,,,,,
avibase-AB507233,,,,,,,,,,,,,,,,,,,
avibase-5BFC242D,,,,,,,,,,,,,,,,,,,
avibase-D0EAD8A3,,,,,,,,,,,,,,,,,,,
avibase-C49FA9A8,,,,,,,,,,,,,,,,,,,
avibase-EB9CE6A2,,,,,,,,,,,,,,,,,,,,TRUE
avibase-D167A312,,,,,,,,,,,,,,,,,,,
avibase-5F213A7D,,,,,,,,,,,,,,,,,,,
avibase-419AEB97,,,,,,,,,,,,,,,,,,,,TRUE
avibase-1AF3034A,,,,,,,,,,,,,,,,,,,
avibase-5351025C,,,,,,,,,,,,,,,,,,,
avibase-21ADC3ED,,,,,,,,,,,,,,,,,,,
avibase-4091A51E,,,,,,,,,,,,,,,,,TRUE,,
avibase-FCDA4F09,,,,,,,,,,,,,,,,,,,,TRUE
avibase-61CECCA7,,,,,,,,,,,,,,,,,,,
avibase-7066D2F1,,,,,,,,,,,,,,,,,,,
avibase-D8BFA987,,,,,,,,,,,,,,,,,,,
avibase-1478AA79,,,,,,,,,,,,,,,,,,,
avibase-83E5801B,,,,,,,,,,,,,,,,,,,
avibase-489FFCA9,,,,,,,,,,,,,,,,,,,
avibase-7542C6F1,,,,,,,,,,,,,,,,,,,
avibase-A9030503,,,,,,,,,,,,,,,,,,,
avibase-6B9529AE,,,,,,,,,,,,,,,,,,,
avibase-D46EE5F8,,,,,,,,,,,,,,,,,,,
avibase-183E7FD0,,,,,,,,,,,,,,,,,,,
avibase-75932535,,,,,,,,,,,,,,,,,,,
avibase-0394BA0B,,,,,,,,,,,,,,,,,,,
avibase-7D340BF9,,,,,,,,,,,,,,,,,,,,TRUE
avibase-95B6C7C5,,,,,,,,,,,,,,,,,,,
avibase-91FD087B,,,,,,,,,,,,,,,,,,,
avibase-1E7CADC2,,,,,,,,,,,,,,,,,,,
avibase-0195CFDD,,,,,,,,,,,,,,,,,,,
avibase-DC456636,,,,,,,,,,,,,,,,,,,
avibase-65393B92,,,,,,,,,,,,,,,,,,,
avibase-DFC5A27D,,,,,,,,,,,,,,,,,,,
avibase-B285E2B0,,,,,,,,,,,,,,,,,,,
avibase-D5549C6D,,,TRUE,,,,,,,,,,,,,,,,
avibase-1ABAB622,,,,,,,,,,,,,,,,,,,
avibase-184BA213,,,,,,,,,,,,,,,,,,,
avibase-E70F9747,,,,,,,,,,,,,,,,,,,,TRUE
avibase-75E0430B,,,,,,,,,,,,,,,,,,,
avibase-E8F03B18,,,,,,,,,,,,,,,,,,,
avibase-4FE76868,,,,,,,,,,,,,,,,,,,,TRUE
avibase-7A8A8FCF,,,,,,,,,,,,,,,,,,,
avibase-DCA0028B,,,,,,,,,,,,,,,,,,,
avibase-63F72CA7,,,,,,,,,,,,,,,,,,,
avibase-319F6754,,,,,,,,,,,,,,,,,,,
avibase-1CB41EB5,,,,,,,,,,,,,,,,,,,
avibase-C54D2FEE,,,,,,,,,,,,,,,,,,,
avibase-C67FD539,,,,,,,,,,,,,,,,,,,
avibase-D8177CEC,,,,,,,,,,,,,,,,,,,,TRUE
avibase-31E5F1E9,,,,,,,,,,,,,,,,,,,
avibase-438D0DFF,,,,,,,,,,,,,,,,,,,
avibase-47053A35,,,,,,,,,,,,,,,,,,,
avibase-6B64558B,,,,,,,,,,,,,,,,,,,
avibase-5A184029,,,,,,,,,,,,,,,,,,,
avibase-5BD1E605,,,,,,,,,,,,,,,,,,,
avibase-4849AA43,,,,,,,,,,,,,,,,,,,
avibase-373DCDF4,,,,,,,,,,,,,,,,,,,
avibase-AB6AE581,,,,,,,,,,,,,,,,,,,
avibase-F8469E3F,,,,,,,,,,,,,,,,,,,
avibase-909FEE8A,,,,,,,,,,,,,,,,,,,
avibase-71F6A3F0,,,,,,,,,,,,,,,,,,,
avibase-8338F12F,,,,,,,,,,,,,,,,,,,
avibase-52B4F230,,,,,,,,,,,,,,,,,,,
avibase-2E0E6C82,,,TRUE,,,,,,,,,,,,,,,,
avibase-E88C0B71,,,,,,,,,,,,,,,,,,,
avibase-3DF3F9B9,,,,,,,,,,,,,,,,,,,
avibase-1DA06308,,,,,,,,,,,,,,,,,,,
avibase-2C6D5362,,,,,,,,,,,,,,,,,,,
avibase-F936B680,,,,,,,,,,,,,,,,,,,,TRUE
avibase-D3B1A98B,,,,,,,,,,,,,,,,,,,
avibase-FB740D14,,,,,,,,,,,,,,,,,,,
avibase-3C79F1AC,,,TRUE,,,,,,,,,,,,,,,,
avibase-9CE4FC4C,,,,,,,,,,,,,,,,,,,
avibase-FBDCA962,,,,,,,,,,,,,,,,,,,,TRUE
avibase-844A290B,,,,,,,,,,,,,,,,,,,
avibase-BF29E8B6,,,,,,,,,,,,,,,,,,,
avibase-AEE2063F,,,,,,,,,,,,,,,,,,,
avibase-A2C88219,,,,,,,,,,,,,,,,,,,
avibase-53E61277,,TRUE,,,,,,,,,,,,,,,,,
avibase-006667E7,,,,,,,,,,,,,,,,,,,
avibase-78573BB2,,,,,,,,,,,,,,,,,,,,TRUE
avibase-869C978C,,,,,,,,,TRUE,,,,,,,,,,
avibase-B10AD127,,,,,,,,,TRUE,,,,,,,,,,
avibase-791DED18,,,,,,,,,TRUE,,,,,,,,,,
avibase-BAE527A2,,,,,,,,,TRUE,,,,,,,,,,
avibase-E999FD2D,,,,,,,,,,,,,,,,,,,
avibase-EBBD09CA,,,,,,,,,,,,,,,,,,,
avibase-25F4FE96,,,,,,,,,,,,,,,,,,,
avibase-FED5AED5,,,,,,,,,TRUE,,,,,,,,,,
avibase-B675E006,,,,,,,,,TRUE,,,,,,,,,,
avibase-3F0EE474,,TRUE,,,,,,,TRUE,,,,,,,,,,
avibase-0D42A253,,,,,,,,,TRUE,,,,,,,,,,
avibase-4AA7817D,,,,,,,,,,,,,,,,,,,
avibase-C8857CC8,,,,,,,,,,,,,,,,,,,
avibase-B283E332,,,,,,,,,TRUE,,,,,,,,,,
avibase-A630DB2C,,,,,,,,,,,,,,,,,,,
avibase-2B020CA0,,,,,,,,,TRUE,,,,,,,,,,
avibase-2D46BB98,,,,,,,,,,,,,,,,,TRUE,,
avibase-BC0E4C9F,,,,,,,,,,,,,,,,,TRUE,,
avibase-2470FC01,,,,,,,,,,,,,,,,,,,
avibase-8160D091,,,,,,,,,,,,,,,,,,,
avibase-523913AE,,,,,,,,,,,,,,,,,,,
avibase-ED9EE880,,,,,,,,,,,,,,,,,,,
avibase-8CA1A851,,,,,,,,,,,,,,,,,,,
avibase-D6A69E06,,,,,,,,,,,,,,,,,,,
avibase-88AAE3D3,,,,,,,,,,,,,,,,,,,
avibase-4AC57370,,,,,,,,,,,,,,,,,,,
avibase-97E7A30B,,TRUE,,,,,,,,,,,,,,,,,
avibase-6C7BEEC6,,,,,,,,,,,,,,TRUE,,,,,
avibase-1AED683B,,TRUE,,,,,,,,,,,,,,,,,
avibase-94A1C447,,,,,,,,,TRUE,,,,,,,,,,
avibase-D2854489,,TRUE,,,,,,,,,,,,,,,,,
avibase-A85102D3,,,,,,,,,,,,,,,,,,,
avibase-CB7FB32A,TRUE,,,,,,,,,,,,,,,,,,
avibase-B79D6B3D,,,,,,,,,,,,,,,,,,,
avibase-58C502EA,,,,,,,,,TRUE,,,,,,,,,,
avibase-42E93B64,,,,,,,,,,,,,,,,,,,
avibase-B418B155,,,,,,,,,,,,,,,,,,,
avibase-30FEC6BE,,,,,,,,,TRUE,,,,,,,,,,
avibase-5ACC908D,,,,,,,,,,,,,,,,,,,
avibase-958F4A5E,,,,,,,,,,,,,,,,,,,
avibase-9185D29D,,,,,,,,,,,,,,,,,,,
avibase-91315CD4,,,,,,,,,,,,,,,,,,,
avibase-B4967714,,,,,,,,,,,,,,,,,TRUE,,
avibase-7D1AE743,,,,,,,,,,,,,,,,,,,TRUE
avibase-98BA31AA,,,,,,,,,,,,,,,,,,,
avibase-847AE7B8,,,,,,,,,,,,,,,,,,,
avibase-572C4C7F,,,,,,,,,TRUE,,,,,,,,,,
avibase-88F4B969,,,,,,,,,TRUE,,,,,,,,,,
avibase-F9F4B04D,,,,,,,,,TRUE,,,,,,,,,,
avibase-F6B77E64,,,,,,,,,,,,,,,,,,,
avibase-E22B8495,,,,,,,,,,,,,,,,,,,
avibase-132E0773,,,,,,,,,,,,,,,,,,,
avibase-79A45DAF,,,,,,,,,,,,,,,,,,,
avibase-5D82C13B,,,,,,,,,,,,,,,,,,,,TRUE
avibase-5A94FEAE,,,,,,,,,,,,,,,,,,,
avibase-1D9175EA,,,,,,,,,,,,,,,,,,,
avibase-6FC57210,,,,,,,,,,,,,,,,,,,
avibase-1EEE86B8,,,,,,,,,,,,,,,,,,,
avibase-FC523946,,,,,,,,,,,,,,,,,,,
avibase-9A80B57C,,,,,,,,,,,,,,,,,,,
avibase-04E77EEF,,,,,,,,,,,,,,,,,,,
avibase-E6A0D208,,,,,,,,,,,,,,,,,,,
avibase-4602AC01,,,,,,,,,,,,,,,,,,,
avibase-D083BB3F,,,,,,,,,,,,,,,,,,,
avibase-3413C42C,,,,,,,,,,,,,,,,,,,
avibase-728B225E,,,,,,,,,,,,,,,,,,,
avibase-0B325B7F,,,,,,,,,,,,,,,,,,,
avibase-486103D7,,,,,,,,,,,,,,,,,,,
avibase-0EA5F2E1,,,,,,,,,,,,,,,,,,,,TRUE
avibase-FA137697,,,,,,,,,,,,,,,,,,,
avibase-651384DF,,,,,,,,,,,,,,,,,,,
avibase-07FD1D4C,,,,,,,,,,,,,,,,,,,
avibase-29820AD9,,,,,,,,,,,,,,,,,,,
avibase-7CE29E0E,,,,,,,,,,,,,,,,,,,
avibase-2DA2C52F,,,,,,,,,,,,,,,,,,,
avibase-24F71192,,,,,,,,,,,,,,,,,,,
avibase-2E3D5AAF,,,,,,,,,,,,,,,,,,,
avibase-6ABDB635,,,,,,,,,,,,,,,,,,,
avibase-A6A4FC63,,,,,,,,,TRUE,,,,,,,,,,
avibase-61F9065B,,,,,,,,,TRUE,,,,,,,,,,
avibase-7C3026CC,,,,,,,,,,,,,,,,,,,
avibase-1EA60B94,,,,,,,,,TRUE,,,,,,,,,,
avibase-982C918E,,,,,,,,,,,,,,,,,,,,TRUE
avibase-0DCD05BE,,,,,,,,,,,,,,,,,TRUE,,
avibase-16FEF081,,,,,,,,,,,,,,,,,,,
avibase-14AFBA82,,,,,,,,,TRUE,,,,,,,,,,
avibase-F80D69C2,,,,,,,,,,,,,,,,,,,
avibase-086290D2,,,,,,,,,,,,,,,,,,,
avibase-33C35018,,,,,,,,,,,,,,,,,,,
avibase-A23B8E7A,,,,,,,,,,,,,,,,,,,
avibase-52C60399,,,,,,,,,,,,,,,,,,,
avibase-6483A467,,,TRUE,,,,,,,,,,,,,,,,
avibase-B24BD4A1,,,TRUE,,,,,,,,,,,,,,,,
avibase-86F34425,,,,,,,,,,,,,,,,,,,
avibase-3805ACAD,,,,,,,,,,,,,,,,,,,
avibase-64078193,,,,,,,,,,,,,,,,,,,
avibase-A14D3117,,,,,,,,,,,,,,,,,,,
avibase-596BDE51,,,,,,,,,,,,,,,,,,,
avibase-2D157C82,,,,,,,,,,,,,,,,,,,
avibase-861DA135,,,,,,,,,,,,,,,,,,,
avibase-987C8F6E,,,,,,,,,,,,,,,,,,,
avibase-6EBDD2D5,,,,,,,,,,,,,,,,,,,
avibase-224B2B08,,,TRUE,,,,,,,,,,,,,,,,
avibase-0E9C6F45,,,,,,,,,,,,,,,,,,,
avibase-E6576A8D,,,,,,,,,,,,,,,,,,,
avibase-7350FE4C,,,,,,,,,,,,,,,,,,,,TRUE
avibase-B0F2FB67,,,,,,,,,,,,,,,,,,,
avibase-A51A5F84,,,,,,,,,,,,,,,,,,,
avibase-7471E71D,,,,,,,,,,,,,,,,,,,
avibase-5D970425,,,,,,,,,,,,,,,,,,,
avibase-9D95139B,,TRUE,,,,,,,,,,,,,,,,,
avibase-24208346,,,,,,,,,,,,,,,,,TRUE,,
avibase-B1A3AF6C,TRUE,,,,,,,,,,,,,,,,,,
avibase-F2C7AA06,,,,,,,,,,,,,,,,,,,
avibase-508D5CA2,,,,,,,,,,,,,,,,,,,
avibase-E11D6D66,,,,,,,,,,,,,,,,,,,
avibase-E8DEABBD,,,,,,,,,,,,,,,,,,,
avibase-40781028,,,,,,,,,,,,,,,,,,,
avibase-D3390C6C,,,,,,,,,,,,,,,,,,,
avibase-D6F2837E,,,,,,,,,,,,,,,,,,,
avibase-1350773F,,,,,,,,,,,,,,,,,,,
avibase-AEC1B69C,,,,,,,,,,,,,,,,,,,
avibase-295B9665,,,,,,,,,,,,,,,,,,,,TRUE
avibase-621F6E07,,,,,,,,,,,,,,,,,,,
avibase-B24A13C7,,TRUE,,,,,,,,,,,,,,,,,
avibase-3BB2565D,,,,,,,,,,,,,,,,,,,
avibase-0AA15ACA,,,,,,,,,,,,,,,,,,,
avibase-7DDB347E,,,,,,,,,,,,,,,,,,,
avibase-6A0BA87A,,,,,,,,,,,,,,,,,,,
avibase-AEEED5D0,,,,,,,,,,,,,,,,,,,
avibase-EE674721,,,,,,,,,,,,,,,,,,,
avibase-18B10CF9,,TRUE,,,,,,,,,,,,,,,,,
avibase-405CCAAE,,,,,,,,,,,,,,,,,,,
avibase-4FF4CAF8,,,,,,,,,,,,,,,,,,,
avibase-A77D4A77,,,,,,,,,,,,,,,,,,,,TRUE
avibase-0BD37CDF,,,,,,,,,,,,,,,,,,,
avibase-90FDC4CC,,,,,,,,,,,,,,,,,,,
